transcriptID	WormBaseID	locus	start	stop	VL_am	VL_lm	VL_nil	VC_lm	VC_nil	VR_am	VR_lm	VR_nil	HCON_ortho	HCON_start	HCON_stop	interval_1_status	interval_2_status
Y57E12AL.4	WBGene00021958	-	7054898	7055323	-	-	-	Y	-	-	-	-	-	-	-	-	-
Y57E12AL.5	WBGene00003164	mdt-6	7058547	7059624	-	-	-	Y	-	-	-	-	HCON_00155040-00001	37108391	37111114	Y	-
Y57E12AL.6	WBGene00021959	-	7059698	7060358	-	-	-	Y	-	-	-	-	HCON_00155030-00001	37107508	37108289	Y	-
T01D3.4a	WBGene00005987	srx-96	13711360	13713017	-	-	-	-	-	-	-	Y	-	-	-	-	-
T22F3.5	WBGene00005423	srh-213	3592738	3595036	Y	-	-	-	-	-	-	-	-	-	-	-	-
T22F3.6	WBGene00005422	srh-212	3595191	3597152	Y	-	-	-	-	-	-	-	-	-	-	-	-
T22F3.7	WBGene00020697	-	3597753	3601021	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y45G12B.2a	WBGene00021563	-	2694714	2698864	Y	Y	Y	-	-	-	-	-	HCON_00132945-00001	2471409	2474337	-	-
W07B8.1a	WBGene00021070	cpr-8	1134485	1139182	-	-	Y	-	-	-	-	-	-	-	-	-	-
F22B8.6a	WBGene00009048	cth-1	16100334	16102748	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
C15H11.6	WBGene00003835	nxf-2	14416067	14417835	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y102A5B.3	WBGene00013609	clec-37	16850394	16852095	-	-	-	-	-	-	-	Y	-	-	-	-	-
T01C4.2c	WBGene00003849	odr-2	7103697	7114436	-	-	-	Y	-	-	-	-	HCON_00162670-00002	47093548	47121288	-	Y
Y45G5AM.1a	WBGene00003704	nhr-114	4186211	4190006	Y	-	-	-	-	-	-	-	-	-	-	-	-
C13F10.1a	WBGene00015741	-	7224078	7225204	-	-	-	Y	-	-	-	-	-	-	-	-	-
C47A10.5a	WBGene00008127	ddo-1	17774187	17777227	-	-	-	-	-	-	-	Y	-	-	-	-	-
D2063.2	WBGene00017061	oac-12	4329039	4332550	Y	-	-	-	-	-	-	-	-	-	-	-	-
C15H11.5	WBGene00007615	set-31	14417903	14420115	-	-	-	-	-	-	-	Y	-	-	-	-	-
D2063.1	WBGene00017060	-	4327121	4329083	Y	-	-	-	-	-	-	-	-	-	-	-	-
F47D2.5	WBGene00018556	srt-36	4266375	4268313	Y	-	-	-	-	-	-	-	-	-	-	-	-
W06A7.2b	WBGene00012291	-	14821853	14824453	-	-	-	-	-	-	-	Y	HCON_00144480-00001	19859456	19867179	-	-
C36C5.4b	WBGene00016473	-	3166560	3167268	Y	-	-	-	-	-	-	-	-	-	-	-	-
F21H7.14	WBGene00005317	srh-98	16235171	16235747	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
T20C4.1a	WBGene00005597	srj-9	3432259	3433658	Y	-	-	-	-	-	-	-	-	-	-	-	-
F21H7.11	WBGene00005315	srh-95	16246879	16248542	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
F58D12.1	WBGene00010249	-	14049574	14054663	-	-	-	-	-	-	-	Y	-	-	-	-	-
F58D12.3	WBGene00010250	-	14057840	14064529	-	-	-	-	-	-	-	Y	-	-	-	-	-
F58D12.5	WBGene00050929	-	14048817	14049660	-	-	-	-	-	-	-	Y	-	-	-	-	-
C10G8.4	WBGene00015683	-	5311935	5312349	-	-	-	-	Y	-	-	-	-	-	-	-	-
C10G8.6	WBGene00000455	ceh-34	5315513	5319577	-	-	-	-	Y	-	-	-	HCON_00152240-00001	32776701	32785395	-	-
C10G8.7	WBGene00000454	ceh-33	5323204	5324616	-	-	-	-	Y	-	-	-	-	-	-	-	-
C10G8.1	WBGene00005183	srg-26	5331267	5333055	-	-	-	-	Y	-	-	-	-	-	-	-	-
C10G8.2	WBGene00015681	-	5314404	5315589	-	-	-	-	Y	-	-	-	-	-	-	-	-
C10G8.3	WBGene00015682	-	5312866	5314356	-	-	-	-	Y	-	-	-	-	-	-	-	-
Y20C6A.1b	WBGene00012491	-	17371514	17376745	-	-	-	-	-	-	-	Y	-	-	-	-	-
F40G12.1	WBGene00009596	sre-8	14257107	14259231	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y45G12C.8	WBGene00021571	srbc-81	2522433	2524290	Y	-	Y	-	-	-	-	-	-	-	-	-	-
R05D8.2b	WBGene00005606	srj-18	2774342	2776258	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
Y45G12C.6	WBGene00021569	-	2540084	2543004	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y45G12C.7	WBGene00021570	srd-73	2527360	2529862	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y45G12C.4	WBGene00021567	-	2546200	2548150	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y45G12C.5	WBGene00021568	srt-2	2544004	2546063	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y45G12C.3	WBGene00021566	-	2556174	2557415	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y45G12C.1	WBGene00021565	-	2565683	2568878	Y	-	Y	-	-	-	-	-	-	-	-	-	-
C54E10.5	WBGene00008309	nhr-170	18796061	18800826	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y69H2.1a	WBGene00013479	-	18620057	18623093	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y45G12A.1	WBGene00005634	srj-55	2856082	2857942	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F09G2.9	WBGene00017317	attf-2	7193764	7196143	-	-	-	Y	-	-	-	-	-	-	-	-	-
F14H8.5	WBGene00008835	-	15021032	15022049	-	-	-	-	-	-	-	Y	-	-	-	-	-
F09G2.3	WBGene00017312	pitr-5	7184849	7188552	-	-	-	Y	-	-	-	-	-	-	-	-	-
F09G2.2	WBGene00017311	-	7196916	7198437	-	-	-	Y	-	-	-	-	HCON_00146550-00001	23978845	23983553	-	-
F09G2.5	WBGene00017314	lgc-39	7175501	7178795	-	-	-	Y	-	-	-	-	HCON_00145000-00001	20794263	20831867	-	-
F09G2.4	WBGene00017313	cpsf-2	7179172	7182858	-	-	-	Y	-	-	-	-	-	-	-	-	-
F09G2.7	WBGene00005304	srh-83	7164510	7165895	-	-	-	Y	-	-	-	-	-	-	-	-	-
F09G2.6	WBGene00017315	ugt-36	7167009	7169281	-	-	-	Y	-	-	-	-	-	-	-	-	-
F41B5.1	WBGene00023284	-	2255533	2256658	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y102A5A.1	WBGene00013606	cand-1	16802872	16814957	-	-	-	-	-	-	-	Y	HCON_00159720-00001	43276134	43287320	-	-
F36G9.3a	WBGene00009485	-	15957406	15959557	-	-	-	-	-	-	Y	Y	-	-	-	-	-
F09G2.8b	WBGene00017316	-	7188334	7193241	-	-	-	Y	-	-	-	-	-	-	-	-	-
C15H11.2a	WBGene00007614	gnrr-2	14409074	14412000	-	-	-	-	-	-	-	Y	HCON_00148615-00001	27189963	27199506	-	-
F53E10.5	WBGene00018761	-	2596020	2598930	Y	-	Y	-	-	-	-	-	-	-	-	-	-
ZK1037.11	WBGene00014195	srz-10	15307558	15309098	-	-	-	-	-	-	-	Y	-	-	-	-	-
ZK262.19	WBGene00206508	-	18425103	18425644	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y6G8.3	WBGene00012405	ztf-25	17601820	17602955	-	-	-	-	-	-	-	Y	-	-	-	-	-
C54E10.7	WBGene00195058	-	18819065	18819410	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y51A2A.11	WBGene00013064	clec-248	18294359	18294749	-	-	-	-	-	-	-	Y	-	-	-	-	-
B0391.12	WBGene00006289	str-263	15613186	15614968	-	-	-	-	-	-	-	Y	-	-	-	-	-
B0391.14	WBGene00206462	-	15598931	15599862	-	-	-	-	-	-	-	Y	-	-	-	-	-
F55C9.7	WBGene00010104	fbxb-60	19297810	19298749	-	-	-	-	-	-	-	Y	-	-	-	-	-
K11C4.1	WBGene00019642	-	6896999	6898497	-	-	-	Y	-	-	-	-	-	-	-	-	-
F37B4.15	WBGene00235329	-	2892227	2892624	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F35E8.7	WBGene00009421	-	15914014	15915142	-	-	-	-	-	-	-	Y	-	-	-	-	-
F37B4.12	WBGene00006104	str-39	2877804	2879901	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
F37B4.11	WBGene00005633	srj-54	2858660	2859838	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
C06B8.10	WBGene00005428	srh-218	15493980	15495761	-	-	-	-	-	-	-	Y	-	-	-	-	-
F55C9.3	WBGene00010100	-	19287009	19288173	-	-	-	-	-	-	-	Y	-	-	-	-	-
F36H9.1	WBGene00018110	-	1794518	1797451	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F36H9.3	WBGene00000976	dhs-13	1765311	1771734	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F36H9.5	WBGene00018113	-	1779657	1782022	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y75B12B.1b	WBGene00013567	-	15184699	15185880	-	-	-	-	-	-	-	Y	-	-	-	-	-
F36H9.7	WBGene00018115	-	1773796	1774924	Y	-	Y	-	-	-	-	-	HCON_00154990-00001	37052248	37056669	Y	-
F36H9.6	WBGene00018114	srt-41	1799726	1803143	Y	-	Y	-	-	-	-	-	-	-	-	-	-
K12D9.10	WBGene00005883	srw-136	3008907	3010568	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
K12D9.11	WBGene00005882	srw-135	3010927	3011671	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
R10E8.1a	WBGene00011207	-	18242323	18247680	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y17D7C.6a	WBGene00194680	-	18709810	18711848	-	-	-	-	-	-	-	Y	-	-	-	-	-
F36D3.8	WBGene00009473	-	16527158	16528805	-	-	-	-	-	Y	-	Y	-	-	-	-	-
F55B12.10	WBGene00077439	-	13839733	13840491	-	-	-	-	-	-	-	Y	-	-	-	-	-
F57E7.3	WBGene00005356	srh-139	16483981	16485382	-	-	-	-	-	Y	-	Y	-	-	-	-	-
ZC412.7	WBGene00013888	nspa-3	14880435	14880539	-	-	-	-	-	-	-	Y	-	-	-	-	-
ZC412.6	WBGene00013887	nspa-5	14878236	14878511	-	-	-	-	-	-	-	Y	-	-	-	-	-
ZC412.5	WBGene00013886	-	14874130	14875470	-	-	-	-	-	-	-	Y	-	-	-	-	-
ZC412.2	WBGene00001540	gcy-14	14863168	14867992	-	-	-	-	-	-	-	Y	-	-	-	-	-
T26E4.7	WBGene00012049	-	15793570	15795194	-	-	-	-	-	-	-	Y	-	-	-	-	-
C17E7.6	WBGene00015901	nhr-158	3871174	3873216	Y	-	-	-	-	-	-	-	-	-	-	-	-
C17E7.4	WBGene00015899	-	3892856	3894573	Y	-	-	-	-	-	-	-	-	-	-	-	-
C17E7.5	WBGene00015900	nhr-157	3866556	3869005	Y	-	-	-	-	-	-	-	-	-	-	-	-
C17E7.2	WBGene00005404	srh-190	3903107	3904545	Y	-	-	-	-	-	-	-	-	-	-	-	-
ZC412.9	WBGene00013890	-	14881317	14882109	-	-	-	-	-	-	-	Y	-	-	-	-	-
C17E7.1	WBGene00015897	nhr-156	3906108	3908447	Y	-	-	-	-	-	-	-	-	-	-	-	-
T05E12.4	WBGene00005767	srw-20	17078257	17079895	-	-	-	-	-	-	-	Y	-	-	-	-	-
F57E7.2	WBGene00010203	-	16482420	16483144	-	-	-	-	-	Y	-	Y	-	-	-	-	-
T05E12.2	WBGene00011485	srbc-14	17070527	17071678	-	-	-	-	-	-	-	Y	-	-	-	-	-
T26E4.2	WBGene00012044	-	15781401	15782011	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y19D10A.5a	WBGene00021220	-	2382233	2384422	Y	-	Y	-	-	-	-	-	-	-	-	-	-
C01B4.7a	WBGene00015271	-	2494235	2499001	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F11D11.7	WBGene00008702	clec-252	18747943	18748826	-	-	-	-	-	-	-	Y	-	-	-	-	-
K04A8.19	WBGene00235317	-	6554067	6554408	-	-	-	Y	-	-	-	-	-	-	-	-	-
K04A8.18	WBGene00235118	-	6558766	6559220	-	-	-	Y	-	-	-	-	-	-	-	-	-
F44E7.7a	WBGene00018429	-	5782880	5785472	-	-	-	-	Y	-	-	-	-	-	-	-	-
C07G3.3a	WBGene00006258	str-227	3518189	3519801	Y	-	-	-	-	-	-	-	-	-	-	-	-
T25E12.12	WBGene00012027	fbxa-127	16728731	16729960	-	-	-	-	-	-	-	Y	-	-	-	-	-
C53A5.6b	WBGene00008266	-	14542898	14545866	-	-	-	-	-	-	-	Y	-	-	-	-	-
R08E5.3	WBGene00019963	-	3772021	3775546	Y	-	-	-	-	-	-	-	-	-	-	-	-
R08E5.2	WBGene00019962	cysl-3	3774512	3776136	Y	-	-	-	-	-	-	-	-	-	-	-	-
R08E5.4	WBGene00019964	-	3768570	3769870	Y	-	-	-	-	-	-	-	-	-	-	-	-
M01B2.10	WBGene00010803	-	15260890	15262248	-	-	-	-	-	-	-	Y	-	-	-	-	-
M01B2.13	WBGene00045338	-	15264554	15265914	-	-	-	-	-	-	-	Y	-	-	-	-	-
C08E8.11	WBGene00119201	-	18351021	18352672	-	-	-	-	-	-	-	Y	-	-	-	-	-
C31A11.9	WBGene00006247	str-214	16315304	16317226	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
Y73C8C.3	WBGene00022262	-	3115303	3118128	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y73C8C.2	WBGene00022261	clec-210	3118377	3120323	Y	-	-	-	-	-	-	-	-	-	-	-	-
K07C6.8	WBGene00005956	srx-65	3921935	3922964	Y	-	-	-	-	-	-	-	-	-	-	-	-
K07C6.9	WBGene00005957	srx-66	3919589	3920825	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y73C8C.5	WBGene00006128	str-66	3103128	3104234	Y	-	Y	-	-	-	-	-	-	-	-	-	-
Y73C8C.4	WBGene00022263	-	3100012	3102149	Y	-	Y	-	-	-	-	-	-	-	-	-	-
K07C6.2	WBGene00019470	cyp-35B3	3945353	3947044	Y	-	-	-	-	-	-	-	-	-	-	-	-
K07C6.3	WBGene00019471	cyp-35B2	3942164	3944519	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y73C8C.9	WBGene00022266	srt-56	3120282	3121843	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y73C8C.8	WBGene00022265	-	3110088	3113851	Y	-	Y	-	-	-	-	-	-	-	-	-	-
K07C6.6	WBGene00005954	srx-63	3931626	3933394	Y	-	-	-	-	-	-	-	-	-	-	-	-
K07C6.7	WBGene00005955	srx-64	3929399	3930678	Y	-	-	-	-	-	-	-	-	-	-	-	-
K07C6.4	WBGene00019472	cyp-35B1	3939032	3941237	Y	-	-	-	-	-	-	-	-	-	-	-	-
K07C6.5	WBGene00019473	cyp-35A5	3936326	3938584	Y	-	-	-	-	-	-	-	-	-	-	-	-
ZK384.2	WBGene00013972	scl-20	18732798	18734481	-	-	-	-	-	-	-	Y	-	-	-	-	-
W08G11.3c	WBGene00012347	-	16367681	16372112	-	-	-	-	-	Y	-	Y	HCON_00134640-00001	4823949	4830326	-	-
Y45G12B.3a	WBGene00021564	-	2688456	2694430	Y	Y	Y	-	-	-	-	-	HCON_00132990-00001	2565367	2569860	-	-
K11C4.2	WBGene00019643	-	6895078	6896922	-	-	-	Y	-	-	-	-	HCON_00134210-00002	4261120	4275809	-	-
K11C4.4	WBGene00003844	odc-1	6898540	6900223	-	-	-	Y	-	-	-	-	HCON_00147510-00001	25558429	25561613	-	-
K12B6.11	WBGene00195164	-	6288907	6289681	-	-	-	Y	-	-	-	-	-	-	-	-	-
F36F12.6	WBGene00018097	clec-208	2097953	2099158	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F36F12.7	WBGene00018098	-	2099340	2100075	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F11D11.6	WBGene00008701	-	18752482	18753136	-	-	-	-	-	-	-	Y	-	-	-	-	-
F36F12.5	WBGene00018096	clec-207	2096072	2097266	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F36F12.2	WBGene00018093	-	2091753	2095282	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F11D11.1	WBGene00008696	clec-255	18769767	18770723	-	-	-	-	-	-	-	Y	-	-	-	-	-
F11D11.3	WBGene00008698	-	18757924	18760285	-	-	-	-	-	-	-	Y	-	-	-	-	-
F11D11.8	WBGene00008703	clec-251	18745718	18746987	-	-	-	-	-	-	-	Y	-	-	-	-	-
F36F12.8	WBGene00018099	ztf-28	2090669	2091741	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F16B4.9	WBGene00017510	nhr-178	1603934	1607953	-	-	Y	-	-	-	-	-	-	-	-	-	-
F57E7.4	WBGene00077616	-	16480295	16481019	-	-	-	-	-	Y	-	Y	-	-	-	-	-
C48G7.3a	WBGene00008183	rin-1	14784167	14815659	-	-	-	-	-	-	-	Y	HCON_00144460-00001	19768927	19829380	-	-
F16B4.4	WBGene00017506	-	1594019	1594665	-	-	Y	-	-	-	-	-	-	-	-	-	-
F16B4.7	WBGene00017509	-	1585711	1586089	-	-	Y	-	-	-	-	-	-	-	-	-	-
T26H5.4a	WBGene00012069	-	15447528	15448138	-	-	-	-	-	-	-	Y	-	-	-	-	-
F57A10.5	WBGene00003650	nhr-60	15770302	15773241	-	-	-	-	-	-	-	Y	-	-	-	-	-
F57A10.2	WBGene00010184	-	15766575	15767275	-	-	-	-	-	-	-	Y	-	-	-	-	-
F57A10.3	WBGene00001813	haf-3	15760413	15766172	-	-	-	-	-	-	-	Y	-	-	-	-	-
F57A10.1	WBGene00006077	str-9	15758749	15760417	-	-	-	-	-	-	-	Y	-	-	-	-	-
F14F8.3	WBGene00008814	srz-1	16675853	16677551	-	-	-	-	-	-	-	Y	-	-	-	-	-
F14F8.1	WBGene00006125	str-61	16669339	16671290	-	-	-	-	-	-	-	Y	-	-	-	-	-
F40G12.11	WBGene00009606	-	14286171	14288056	-	-	-	-	-	-	-	Y	-	-	-	-	-
F57A10.6b	WBGene00010186	nhr-283	15774946	15776676	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y102A5C.16	WBGene00013621	clec-239	16956529	16958077	-	-	-	-	-	-	-	Y	-	-	-	-	-
T25F10.6a	WBGene00020808	clik-1	6765560	6768732	-	-	-	Y	-	-	-	-	HCON_00157160-00001	40030129	40037159	Y	-
F57A10.4	WBGene00010185	-	15769438	15770371	-	-	-	-	-	-	-	Y	-	-	-	-	-
F14F8.9	WBGene00008817	-	16667691	16668573	-	-	-	-	-	-	-	Y	-	-	-	-	-
R08F11.2	WBGene00019966	srt-30	3798605	3800478	Y	-	-	-	-	-	-	-	-	-	-	-	-
R08F11.3	WBGene00019967	cyp-33C8	3800782	3803531	Y	-	-	-	-	-	-	-	-	-	-	-	-
R08F11.4	WBGene00019968	-	3803839	3805531	Y	-	-	-	-	-	-	-	-	-	-	-	-
R08F11.5	WBGene00005754	srw-7	3806261	3807752	Y	-	-	-	-	-	-	-	-	-	-	-	-
R08F11.7	WBGene00019970	-	3790070	3793766	Y	-	-	-	-	-	-	-	-	-	-	-	-
F25B4.2	WBGene00017766	peli-1	5705810	5712336	-	-	-	-	Y	-	-	-	HCON_00144130-00001	19256881	19261682	-	-
F25B4.1	WBGene00017765	gcst-1	5712818	5714774	-	-	-	-	Y	-	-	-	HCON_00138170-00001	9467997	9473283	-	-
F25B4.6	WBGene00017769	hmgs-1	5682721	5684589	-	-	-	-	Y	-	-	-	HCON_00145670-00001	22413069	22434991	-	-
F25B4.7	WBGene00017770	-	5685725	5687381	-	-	-	-	Y	-	-	-	-	-	-	-	-
F25B4.4	WBGene00017767	-	5684164	5685735	-	-	-	-	Y	-	-	-	-	-	-	-	-
F25B4.5	WBGene00017768	-	5678591	5682630	-	-	-	-	Y	-	-	-	HCON_00145660-00001	22338908	22409806	-	-
F25B4.9	WBGene00017772	clec-1	5700010	5701080	-	-	-	-	Y	-	-	-	HCON_00162030-00001	46261631	46266422	-	Y
F28B1.1	WBGene00009195	hpo-33	17042453	17043846	-	-	-	-	-	-	-	Y	-	-	-	-	-
F59D6.7a	WBGene00019108	chpf-2	3037812	3039382	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
H05B21.4	WBGene00005891	srw-144	2959189	2960994	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
C54G10.4b	WBGene00008320	slc-25A29	14653451	14658175	-	-	-	-	-	-	-	Y	HCON_00135790-00002	6204942	6212639	-	-
T27C5.10	WBGene00012083	-	17429701	17430166	-	-	-	-	-	-	-	Y	-	-	-	-	-
H05B21.2	WBGene00005454	srh-248	2954404	2955442	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
H05B21.3	WBGene00005889	srw-142	2957016	2958302	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
ZK384.1	WBGene00013971	scl-19	18731991	18732772	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y40B10A.1a	WBGene00021486	lbp-9	2068432	2069147	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F14F8.4	WBGene00008815	srz-103	16677623	16679337	-	-	-	-	-	-	-	Y	-	-	-	-	-
T22F3.4a	WBGene00004422	rpl-11.1	3585307	3586064	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y57E12AL.1a	WBGene00021956	-	7060530	7062698	-	-	-	Y	-	-	-	-	-	-	-	-	-
T28A11.22	WBGene00044526	-	3257577	3258289	Y	-	-	-	-	-	-	-	-	-	-	-	-
T28A11.20	WBGene00020882	-	3271395	3273256	Y	-	-	-	-	-	-	-	-	-	-	-	-
T28A11.21	WBGene00020883	fbxa-64	3276956	3278151	Y	-	-	-	-	-	-	-	-	-	-	-	-
F49A5.2	WBGene00009854	clec-31	16856419	16858077	-	-	-	-	-	-	-	Y	-	-	-	-	-
T28A11.25	WBGene00269355	-	3281823	3282704	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y19D10A.11a	WBGene00021226	-	2368944	2373385	Y	-	Y	-	-	-	-	-	-	-	-	-	-
ZK697.13a	WBGene00005848	srw-101	1722411	1725261	-	-	Y	-	-	-	-	-	-	-	-	-	-
F08F3.6	WBGene00017263	-	5418040	5420067	-	-	-	-	Y	-	-	-	-	-	-	-	-
F08F3.7	WBGene00000373	cyp-14A5	5421018	5423488	-	-	-	-	Y	-	-	-	-	-	-	-	-
F08F3.4	WBGene00017262	-	5410955	5413001	-	-	-	-	Y	-	-	-	HCON_00135710-00001	6023460	6031353	-	-
Y40B10A.11	WBGene00268197	-	2050915	2051607	Y	-	Y	-	-	-	-	-	-	-	-	-	-
F08F3.3	WBGene00004358	rhr-1	5426985	5430431	-	-	-	-	Y	-	-	-	HCON_00160020-00002	43567307	43586308	-	-
F08F3.1	WBGene00017260	-	5446138	5448752	-	-	-	-	Y	-	-	-	HCON_00134590-00001	4798907	4802849	-	-
Y45G5AM.5	WBGene00021557	-	4160383	4160917	Y	-	-	-	-	-	-	-	-	-	-	-	-
Y45G5AM.4	WBGene00043666	-	4163222	4163611	Y	-	-	-	-	-	-	-	-	-	-	-	-
H10D18.5b	WBGene00019180	-	3813735	3827896	Y	-	-	-	-	-	-	-	HCON_00148860-00001	27667922	27681695	-	-
F08F3.8	WBGene00017264	-	5431367	5432599	-	-	-	-	Y	-	-	-	-	-	-	-	-
T07H8.7	WBGene00020333	sre-12	6977754	6979116	-	-	-	Y	-	-	-	-	-	-	-	-	-
T08G5.15	WBGene00077573	-	14022142	14023174	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y61B8A.4	WBGene00044654	fbxa-85	17259168	17260561	-	-	-	-	-	-	-	Y	-	-	-	-	-
T08G5.10	WBGene00003474	mtl-2	14018118	14018643	-	-	-	-	-	-	-	Y	-	-	-	-	-
T08G5.12	WBGene00002093	ins-10	14033950	14034396	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y61B8A.2	WBGene00005334	srh-115	17255754	17257194	-	-	-	-	-	-	-	Y	-	-	-	-	-
C06H5.2	WBGene00007393	fbxa-157	17899803	17901919	-	-	-	-	-	-	-	Y	-	-	-	-	-
F43D2.4a	WBGene00001986	hot-1	14621135	14629472	-	-	-	-	-	-	-	Y	HCON_00153800-00001	35503841	35527656	-	-
B0213.15b	WBGene00015044	cyp-34A9	3968209	3970514	Y	-	-	-	-	-	-	-	-	-	-	-	-
D1086.19	WBGene00045406	-	14088348	14088776	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y102A5C.36	WBGene00044213	-	16926920	16927445	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y102A5C.32	WBGene00005581	sri-69	17007232	17008402	-	-	-	-	-	-	-	Y	-	-	-	-	-
D1086.17	WBGene00045355	-	14067624	14071215	-	-	-	-	-	-	-	Y	-	-	-	-	-
C41G6.14	WBGene00005538	sri-26	15215475	15216889	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y102A5C.31	WBGene00005348	srh-131	17005489	17006753	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y51A2B.6	WBGene00013070	-	18391983	18394303	-	-	-	-	-	-	-	Y	-	-	-	-	-
F59D6.5a	WBGene00005755	srw-8	3032578	3034336	Y	Y	Y	-	-	-	-	-	-	-	-	-	-
T09F5.1	WBGene00011665	-	15149046	15150733	-	-	-	-	-	-	-	Y	-	-	-	-	-
F10A3.9	WBGene00006280	str-254	16151978	16153475	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
F10A3.4	WBGene00008634	-	16149105	16151890	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
F10A3.5	WBGene00006161	str-109	16160578	16162224	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
W01A11.1a	WBGene00020909	-	6499224	6502428	-	-	-	Y	-	-	-	-	HCON_00158500-00001	41906256	41911856	Y	-
T22G5.4	WBGene00011931	srsx-19	13887658	13889661	-	-	-	-	-	-	-	Y	-	-	-	-	-
F10A3.2	WBGene00008632	fbxa-88	16142008	16143116	-	-	-	-	-	Y	Y	Y	-	-	-	-	-
F23B12.1	WBGene00009079	-	14429165	14430410	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y46H3A.2	WBGene00002018	hsp-16.41	1805178	1805875	Y	-	Y	-	-	-	-	-	-	-	-	-	-
ZC404.8	WBGene00004984	spn-4	6783187	6784922	-	-	-	Y	-	-	-	-	-	-	-	-	-
ZC404.9	WBGene00022603	gck-2	6788438	6792665	-	-	-	Y	-	-	-	-	HCON_00132140-00001	1389516	1397125	-	-
Y45G5AM.2a	WBGene00021555	pid-5	4175882	4181360	Y	-	-	-	-	-	-	-	-	-	-	-	-
ZC404.5	WBGene00005251	srh-28	6774261	6776196	-	-	-	Y	-	-	-	-	-	-	-	-	-
ZC404.2	WBGene00043952	-	6787952	6788460	-	-	-	Y	-	-	-	-	-	-	-	-	-
ZC404.1	WBGene00022601	-	6794189	6795771	-	-	-	Y	-	-	-	-	-	-	-	-	-
VC5.3a	WBGene00003786	npa-1	7075877	7081580	-	-	-	Y	-	-	-	-	HCON_00160690-00001	44435413	44448685	-	-
R02D1.1a	WBGene00003715	nhr-125	4322121	4325515	Y	-	-	-	-	-	-	-	-	-	-	-	-
H43I07.4	WBGene00269429	-	4216124	4216478	Y	-	-	-	-	-	-	-	-	-	-	-	-
ZC376.1	WBGene00013873	cest-2.3	14175505	14182960	-	-	-	-	-	-	-	Y	-	-	-	-	-
Y59A8B.3	WBGene00005350	srh-133	18012413	18014216	-	-	-	-	-	-	-	Y	-	-	-	-	-
